3.2988 	WARNING 	The 'psychtoolbox' library cannot be loaded but is required for audio capture (use `pip install psychtoolbox` to get it). Microphone recording will be unavailable this session. Note that opening a microphone stream will raise an error.
166.6158 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=None, depth=2, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=4, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
166.6159 	EXP 	window1: mouseVisible = True
166.6162 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=40.909090909090914, pos=array([-0.03274304,  0.31221252]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
166.6163 	EXP 	window1: mouseVisible = True
166.6166 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=None, depth=2, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=4, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
166.6167 	EXP 	window1: mouseVisible = True
166.6170 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=139.0909090909091, pos=array([-0.13134943, -0.29803506]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
166.6171 	EXP 	window1: mouseVisible = True
166.6174 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=None, depth=2, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=4, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
166.6175 	EXP 	window1: mouseVisible = True
166.6179 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=204.54545454545456, pos=array([ 0.11937715, -0.29034094]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
166.6179 	EXP 	window1: mouseVisible = True
166.6183 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=None, depth=2, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=4, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
166.6184 	EXP 	window1: mouseVisible = True
166.6187 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=237.27272727272728, pos=array([-0.22244967, -0.20216922]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
166.6188 	EXP 	window1: mouseVisible = True
166.6191 	EXP 	Created unnamed Rect = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0, 0, 0]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=0, name='unnamed Rect', opacity=0.0, ori=0.0, pos=array([0.1, 0. ]), size=array([1.1, 1. ]), units='height', vertices=ndarray(...), win=Window(...))
166.6247 	EXP 	unnamed Rect: autoDraw = True
166.6247 	EXP 	node0: autoDraw = True
166.6247 	EXP 	unnamed ImageStim: autoDraw = True
166.6247 	EXP 	node1: autoDraw = True
166.6247 	EXP 	node2: autoDraw = True
166.6247 	EXP 	node3: autoDraw = True
166.6247 	EXP 	unnamed ImageStim: autoDraw = True
166.6247 	EXP 	node4: autoDraw = True
166.6247 	EXP 	unnamed ImageStim: autoDraw = True
166.6247 	EXP 	node5: autoDraw = True
166.6247 	EXP 	unnamed ImageStim: autoDraw = True
166.6247 	EXP 	node6: autoDraw = True
166.6247 	EXP 	unnamed ImageStim: autoDraw = True
166.6247 	EXP 	node7: autoDraw = True
166.6247 	EXP 	node8: autoDraw = True
166.6247 	EXP 	node9: autoDraw = True
166.6247 	EXP 	unnamed ImageStim: autoDraw = True
166.6247 	EXP 	node10: autoDraw = True
166.6247 	EXP 	unnamed Line: autoDraw = True
166.6247 	EXP 	unnamed Line: autoDraw = True
166.6247 	EXP 	unnamed ShapeStim: autoDraw = True
166.6247 	EXP 	unnamed Line: autoDraw = True
166.6247 	EXP 	unnamed Line: autoDraw = True
166.6247 	EXP 	unnamed ShapeStim: autoDraw = True
166.6247 	EXP 	unnamed Line: autoDraw = True
166.6247 	EXP 	unnamed Line: autoDraw = True
166.6247 	EXP 	unnamed ShapeStim: autoDraw = True
166.6247 	EXP 	unnamed Line: autoDraw = True
166.6247 	EXP 	unnamed Line: autoDraw = True
166.6247 	EXP 	unnamed ShapeStim: autoDraw = True
166.6247 	EXP 	unnamed Line: autoDraw = True
166.6247 	EXP 	unnamed Line: autoDraw = True
166.6247 	EXP 	unnamed ShapeStim: autoDraw = True
166.6247 	EXP 	unnamed Line: autoDraw = True
166.6247 	EXP 	unnamed Line: autoDraw = True
166.6247 	EXP 	unnamed ShapeStim: autoDraw = True
166.6247 	EXP 	unnamed Rect: autoDraw = True
166.6247 	EXP 	node1: fillColor = '#126DEF'
166.6297 	EXP 	node1: fillColor = '#126DEF'
166.6297 	EXP 	unnamed Line: autoDraw = False
166.6297 	EXP 	unnamed ShapeStim: autoDraw = False
166.6297 	EXP 	unnamed Line: autoDraw = True
166.6297 	EXP 	unnamed ShapeStim: autoDraw = True
166.6297 	EXP 	unnamed Line: autoDraw = False
166.6297 	EXP 	unnamed ShapeStim: autoDraw = False
166.6297 	EXP 	unnamed Line: autoDraw = True
166.6297 	EXP 	unnamed ShapeStim: autoDraw = True
166.6297 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
166.6297 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
166.6297 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
166.6297 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
166.6297 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
166.6297 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
166.6297 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
167.6879 	DATA 	Keypress: f
167.6922 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
167.6922 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
167.6922 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
167.6922 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
167.6922 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
167.6922 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
167.6922 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
167.6922 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
167.6922 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
167.6922 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
167.6922 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
167.6922 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
167.8679 	DATA 	Keypress: f
167.8724 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
167.8724 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
167.8724 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
167.8724 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
167.8724 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
167.8724 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
167.8724 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
167.8724 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
167.8724 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
167.8724 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
167.8724 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
167.8724 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
168.2578 	DATA 	Keypress: f
168.2618 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
168.2618 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
168.2618 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
168.2618 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
168.2618 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
168.2618 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
168.2618 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
168.2618 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
168.2618 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
168.2618 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
168.2618 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
168.2618 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
168.7074 	DATA 	Keypress: f
168.7122 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
168.7122 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
168.7122 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
168.7122 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
168.7122 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
168.7122 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
168.7122 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
168.7122 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
168.7122 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
168.7122 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
168.7122 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
168.7122 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
169.0978 	DATA 	Keypress: f
169.1022 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
169.1022 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
169.1022 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
169.1022 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
169.1022 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
169.1022 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
169.1022 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
169.1022 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
169.1022 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
169.1022 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
169.1022 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
169.1022 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: (1.0, 0.58, -0.87, 1.0)>
169.4279 	DATA 	Keypress: j
169.4314 	EXP 	node9: fillColor = '#126DEF'
169.4314 	EXP 	node1: fillColor = 'white'
169.4359 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
169.4359 	EXP 	unnamed Line: autoDraw = False
169.4359 	EXP 	unnamed ShapeStim: autoDraw = False
